"latitude","longitude","acq_date","cluster"
-37.210445,149.546387,"1/31/2020",1
-37.148594,149.052628,"1/31/2020",1
-37.149223,149.057556,"1/31/2020",1
-37.14986,149.062561,"1/31/2020",1
-37.150494,149.067551,"1/31/2020",1
-37.151131,149.072556,"1/31/2020",1
-37.151772,149.077576,"1/31/2020",1
-37.153675,149.092545,"1/31/2020",1
-37.157856,149.096725,"1/31/2020",1
-37.158478,149.101593,"1/31/2020",1
-37.1591,149.106476,"1/31/2020",1
-37.159721,149.111389,"1/31/2020",1
-37.150898,149.042236,"1/31/2020",1
-37.151516,149.047043,"1/31/2020",1
-37.15213,149.051865,"1/31/2020",1
-37.15276,149.056778,"1/31/2020",1
-37.153397,149.061783,"1/31/2020",1
-37.154037,149.066772,"1/31/2020",1
-37.155315,149.076813,"1/31/2020",1
-37.15596,149.081863,"1/31/2020",1
-37.213406,149.540298,"1/31/2020",1
-37.214073,149.545731,"1/31/2020",1
-37.162033,149.100922,"1/31/2020",1
-37.162655,149.10582,"1/31/2020",1
-37.16328,149.110718,"1/31/2020",1
-37.158859,149.07605,"1/31/2020",1
-37.160137,149.086075,"1/31/2020",1
-37.16077,149.091049,"1/31/2020",1
-37.161411,149.096039,"1/31/2020",1
-37.163933,149.115845,"1/31/2020",1
-37.165585,149.100235,"1/31/2020",1
-37.166214,149.105133,"1/31/2020",1
-37.166847,149.110092,"1/31/2020",1
-37.164959,149.095291,"1/31/2020",1
-37.167496,149.115204,"1/31/2020",1
-37.169769,149.104446,"1/31/2020",1
-37.17041,149.109436,"1/31/2020",1
-37.163166,149.02446,"1/31/2020",1
-37.166706,149.023743,"1/31/2020",1
-37.185211,149.168304,"1/31/2020",1
-37.18877,149.167603,"1/31/2020",1
-37.190655,149.182358,"1/31/2020",1
-37.185501,149.141922,"1/31/2020",1
-37.190029,149.177444,"1/31/2020",1
-37.171242,149.002548,"1/31/2020",1
-37.193592,149.176727,"1/31/2020",1
-37.188416,149.136154,"1/31/2020",1
-37.189072,149.141327,"1/31/2020",1
-37.192326,149.166794,"1/31/2020",1
-37.192963,149.171799,"1/31/2020",1
-37.194218,149.181641,"1/31/2020",1
-37.177338,149.021591,"1/31/2020",1
-37.197151,149.175995,"1/31/2020",1
-37.175423,149.006744,"1/31/2020",1
-37.191338,149.130493,"1/31/2020",1
-37.191994,149.13562,"1/31/2020",1
-37.195248,149.161057,"1/31/2020",1
-37.195877,149.166016,"1/31/2020",1
-37.196522,149.171036,"1/31/2020",1
-37.197784,149.180939,"1/31/2020",1
-37.202278,149.216187,"1/31/2020",1
-37.178959,149.006012,"1/31/2020",1
-37.195576,149.135086,"1/31/2020",1
-37.200077,149.170273,"1/31/2020",1
-37.200714,149.175232,"1/31/2020",1
-37.205189,149.210312,"1/31/2020",1
-37.205849,149.215515,"1/31/2020",1
-37.179592,149.01091,"1/31/2020",1
-37.180233,149.015869,"1/31/2020",1
-37.180878,149.020874,"1/31/2020",1
-37.194908,149.129883,"1/31/2020",1
-37.198807,149.160355,"1/31/2020",1
-37.199436,149.165253,"1/31/2020",1
-37.201351,149.180206,"1/31/2020",1
-37.201977,149.185135,"1/31/2020",1
-37.204533,149.20517,"1/31/2020",1
-37.181858,149.000336,"1/31/2020",1
-37.182495,149.005249,"1/31/2020",1
-37.204906,149.179474,"1/31/2020",1
-37.20554,149.184402,"1/31/2020",1
-37.192059,149.079315,"1/31/2020",1
-37.203636,149.16951,"1/31/2020",1
-37.204273,149.1745,"1/31/2020",1
-37.206169,149.189316,"1/31/2020",1
-37.208103,149.204483,"1/31/2020",1
-37.209435,149.214905,"1/31/2020",1
-37.185394,148.999573,"1/31/2020",1
-37.209095,149.183594,"1/31/2020",1
-37.209721,149.188507,"1/31/2020",1
-37.184753,148.994614,"1/31/2020",1
-37.186028,149.004486,"1/31/2020",1
-37.19561,149.078613,"1/31/2020",1
-37.208466,149.178696,"1/31/2020",1
-37.210354,149.193466,"1/31/2020",1
-37.187626,148.988754,"1/31/2020",1
-37.188282,148.993851,"1/31/2020",1
-37.21265,149.182816,"1/31/2020",1
-37.213276,149.187714,"1/31/2020",1
-37.213917,149.192703,"1/31/2020",1
-37.214573,149.19783,"1/31/2020",1
-37.189571,149.003754,"1/31/2020",1
-37.191494,149.018616,"1/31/2020",1
-37.212025,149.177933,"1/31/2020",1
-37.21524,149.203079,"1/31/2020",1
-37.190495,148.98291,"1/31/2020",1
-37.191162,148.988022,"1/31/2020",1
-37.215584,149.17717,"1/31/2020",1
-37.216213,149.182068,"1/31/2020",1
-37.216835,149.186966,"1/31/2020",1
-37.217487,149.192001,"1/31/2020",1
-37.218143,149.197144,"1/31/2020",1
-37.219471,149.20752,"1/31/2020",1
-37.191822,148.993103,"1/31/2020",1
-37.214943,149.172211,"1/31/2020",1
-37.218811,149.202347,"1/31/2020",1
-37.194023,148.982117,"1/31/2020",1
-37.194695,148.987274,"1/31/2020",1
-37.195358,148.992371,"1/31/2020",1
-37.199196,149.021896,"1/31/2020",1
-37.217239,149.161621,"1/31/2020",1
-37.217873,149.166504,"1/31/2020",1
-37.218502,149.171448,"1/31/2020",1
-37.219143,149.176407,"1/31/2020",1
-37.219772,149.181335,"1/31/2020",1
-37.220402,149.186234,"1/31/2020",1
-37.221058,149.191345,"1/31/2020",1
-37.221722,149.196518,"1/31/2020",1
-37.222389,149.201736,"1/31/2020",1
-37.223061,149.20694,"1/31/2020",1
-37.196011,148.997406,"1/31/2020",1
-37.198563,149.017029,"1/31/2020",1
-37.199844,149.026901,"1/31/2020",1
-37.216629,149.156845,"1/31/2020",1
-37.197567,148.98143,"1/31/2020",1
-37.198242,148.986603,"1/31/2020",1
-37.198902,148.991669,"1/31/2020",1
-37.202099,149.016281,"1/31/2020",1
-37.202732,149.021164,"1/31/2020",1
-37.203381,149.026138,"1/31/2020",1
-37.204021,149.031097,"1/31/2020",1
-37.204662,149.035995,"1/31/2020",1
-37.220207,149.156265,"1/31/2020",1
-37.220814,149.161011,"1/31/2020",1
-37.221443,149.165878,"1/31/2020",1
-37.222065,149.170731,"1/31/2020",1
-37.222702,149.175674,"1/31/2020",1
-37.223343,149.180649,"1/31/2020",1
-37.223984,149.185654,"1/31/2020",1
-37.224644,149.190796,"1/31/2020",1
-37.225315,149.19603,"1/31/2020",1
-37.196903,148.976318,"1/31/2020",1
-37.199554,148.996689,"1/31/2020",1
-37.201473,149.011444,"1/31/2020",1
-37.205299,149.040924,"1/31/2020",1
-37.225986,149.201248,"1/31/2020",1
-37.226662,149.206467,"1/31/2020",1
-37.06945,148.003159,"1/31/2020",1
-37.201118,148.98082,"1/31/2020",1
-37.204376,149.005814,"1/31/2020",1
-37.205002,149.010651,"1/31/2020",1
-37.205635,149.015503,"1/31/2020",1
-37.206268,149.020355,"1/31/2020",1
-37.206913,149.025314,"1/31/2020",1
-37.207558,149.030289,"1/31/2020",1
-37.208202,149.035263,"1/31/2020",1
-37.208847,149.040192,"1/31/2020",1
-37.20948,149.04509,"1/31/2020",1
-37.223804,149.155792,"1/31/2020",1
-37.224419,149.160583,"1/31/2020",1
-37.225639,149.170074,"1/31/2020",1
-37.226265,149.174973,"1/31/2020",1
-37.22691,149.179977,"1/31/2020",1
-37.22757,149.185104,"1/31/2020",1
-37.228241,149.190292,"1/31/2020",1
-37.228912,149.195511,"1/31/2020",1
-37.200447,148.975693,"1/31/2020",1
-37.201786,148.985947,"1/31/2020",1
-37.202446,148.990967,"1/31/2020",1
-37.203094,148.995972,"1/31/2020",1
-37.203739,149.0009,"1/31/2020",1
-37.225029,149.165329,"1/31/2020",1
-37.22958,149.200714,"1/31/2020",1
-37.072853,148.002258,"1/31/2020",1
-37.203991,148.975006,"1/31/2020",1
-37.204674,148.980209,"1/31/2020",1
-37.205334,148.985275,"1/31/2020",1
-37.205986,148.990295,"1/31/2020",1
-37.207275,149.000153,"1/31/2020",1
-37.207905,149.005005,"1/31/2020",1
-37.208534,149.009842,"1/31/2020",1
-37.209164,149.014679,"1/31/2020",1
-37.209797,149.019531,"1/31/2020",1
-37.210442,149.024475,"1/31/2020",1
-37.21109,149.02948,"1/31/2020",1
-37.211742,149.034515,"1/31/2020",1
-37.212391,149.039474,"1/31/2020",1
-37.21302,149.044342,"1/31/2020",1
-37.213669,149.049301,"1/31/2020",1
-37.22802,149.160141,"1/31/2020",1
-37.229843,149.174301,"1/31/2020",1
-37.230492,149.179367,"1/31/2020",1
-37.073483,148.006805,"1/31/2020",1
-37.206635,148.995239,"1/31/2020",1
-37.214321,149.054337,"1/31/2020",1
-37.229218,149.169479,"1/31/2020",1
-37.231163,149.184586,"1/31/2020",1
-37.231831,149.189789,"1/31/2020",1
-37.232494,149.194916,"1/31/2020",1
-37.075603,147.996674,"1/31/2020",1
-37.076248,148.001328,"1/31/2020",1
-37.079391,148.023987,"1/31/2020",1
-37.080032,148.028595,"1/31/2020",1
-37.207542,148.97438,"1/31/2020",1
-37.208218,148.979523,"1/31/2020",1
-37.208874,148.984558,"1/31/2020",1
-37.209522,148.989532,"1/31/2020",1
-37.210808,148.99939,"1/31/2020",1
-37.211433,149.004196,"1/31/2020",1
-37.212063,149.009018,"1/31/2020",1
-37.212692,149.013855,"1/31/2020",1
-37.213326,149.018723,"1/31/2020",1
-37.213966,149.023666,"1/31/2020",1
-37.214622,149.028687,"1/31/2020",1
-37.215282,149.033737,"1/31/2020",1
-37.215935,149.038757,"1/31/2020",1
-37.216572,149.043625,"1/31/2020",1
-37.217213,149.048569,"1/31/2020",1
-37.217861,149.053558,"1/31/2020",1
-37.076885,148.00592,"1/31/2020",1
-37.080662,148.033127,"1/31/2020",1
-37.210171,148.994492,"1/31/2020",1
-37.233429,149.173782,"1/31/2020",1
-37.234085,149.178879,"1/31/2020",1
-37.234764,149.184097,"1/31/2020",1
-37.235432,149.189285,"1/31/2020",1
-37.078987,147.995682,"1/31/2020",1
-37.079643,148.000366,"1/31/2020",1
-37.084721,148.036942,"1/31/2020",1
-37.085369,148.041595,"1/31/2020",1
-37.211094,148.97377,"1/31/2020",1
-37.211761,148.978882,"1/31/2020",1
-37.212414,148.983841,"1/31/2020",1
-37.213055,148.98877,"1/31/2020",1
-37.214344,148.998627,"1/31/2020",1
-37.214966,149.003418,"1/31/2020",1
-37.215595,149.008209,"1/31/2020",1
-37.216217,149.013016,"1/31/2020",1
-37.21685,149.017868,"1/31/2020",1
-37.217495,149.022827,"1/31/2020",1
-37.218163,149.027908,"1/31/2020",1
-37.218822,149.03299,"1/31/2020",1
-37.219479,149.03801,"1/31/2020",1
-37.220116,149.042908,"1/31/2020",1
-37.22076,149.047836,"1/31/2020",1
-37.221401,149.052826,"1/31/2020",1
-37.222042,149.057724,"1/31/2020",1
-37.281483,149.521606,"1/31/2020",1
-37.083454,148.027786,"1/31/2020",1
-37.084084,148.032364,"1/31/2020",1
-37.213707,148.993759,"1/31/2020",1
-37.08239,147.994827,"1/31/2020",1
-37.083038,147.999451,"1/31/2020",1
-37.088799,148.040848,"1/31/2020",1
-37.089451,148.045563,"1/31/2020",1
-37.214642,148.973114,"1/31/2020",1
-37.215302,148.978165,"1/31/2020",1
-37.217239,148.992996,"1/31/2020",1
-37.21788,148.997864,"1/31/2020",1
-37.218502,149.00264,"1/31/2020",1
-37.21912,149.007416,"1/31/2020",1
-37.219749,149.012222,"1/31/2020",1
-37.220383,149.017059,"1/31/2020",1
-37.221024,149.022003,"1/31/2020",1
-37.221695,149.027115,"1/31/2020",1
-37.222363,149.032227,"1/31/2020",1
-37.223019,149.037262,"1/31/2020",1
-37.223663,149.042221,"1/31/2020",1
-37.224308,149.047165,"1/31/2020",1
-37.224953,149.052094,"1/31/2020",1
-37.21595,148.983124,"1/31/2020",1
-37.216599,148.988052,"1/31/2020",1
-37.225582,149.056961,"1/31/2020",1
-37.226215,149.061813,"1/31/2020",1
-37.238804,149.158661,"1/31/2020",1
-37.085808,147.994019,"1/31/2020",1
-37.086437,147.998581,"1/31/2020",1
-37.092884,148.044861,"1/31/2020",1
-37.093552,148.049637,"1/31/2020",1
-37.218182,148.972443,"1/31/2020",1
-37.218838,148.977432,"1/31/2020",1
-37.220779,148.992233,"1/31/2020",1
-37.221413,148.997101,"1/31/2020",1
-37.222038,149.001907,"1/31/2020",1
-37.222664,149.006683,"1/31/2020",1
-37.223289,149.01149,"1/31/2020",1
-37.223927,149.016357,"1/31/2020",1
-37.224567,149.021301,"1/31/2020",1
-37.225239,149.026413,"1/31/2020",1
-37.225903,149.031479,"1/31/2020",1
-37.226555,149.036469,"1/31/2020",1
-37.227207,149.041473,"1/31/2020",1
-37.227859,149.046478,"1/31/2020",1
-37.2285,149.051361,"1/31/2020",1
-37.219486,148.982376,"1/31/2020",1
-37.220135,148.98732,"1/31/2020",1
-37.22913,149.056229,"1/31/2020",1
-37.089867,147.997849,"1/31/2020",1
-37.090504,148.002411,"1/31/2020",1
-37.096321,148.044159,"1/31/2020",1
-37.096992,148.048935,"1/31/2020",1
-37.221725,148.971756,"1/31/2020",1
-37.222378,148.9767,"1/31/2020",1
-37.223022,148.981628,"1/31/2020",1
-37.224308,148.99147,"1/31/2020",1
-37.224945,148.996307,"1/31/2020",1
-37.225574,149.00116,"1/31/2020",1
-37.226208,149.005981,"1/31/2020",1
-37.226837,149.010788,"1/31/2020",1
-37.22747,149.015671,"1/31/2020",1
-37.228115,149.020615,"1/31/2020",1
-37.228786,149.025681,"1/31/2020",1
-37.22945,149.030746,"1/31/2020",1
-37.230095,149.035706,"1/31/2020",1
-37.230755,149.040741,"1/31/2020",1
-37.231415,149.045807,"1/31/2020",1
-37.232052,149.05069,"1/31/2020",1
-37.232681,149.055511,"1/31/2020",1
-37.233307,149.060349,"1/31/2020",1
-37.233971,149.065399,"1/31/2020",1
-37.223667,148.986557,"1/31/2020",1
-37.093937,148.001724,"1/31/2020",1
-37.094574,148.006287,"1/31/2020",1
-37.095207,148.010849,"1/31/2020",1
-37.096478,148.019989,"1/31/2020",1
-37.225914,148.975967,"1/31/2020",1
-37.226555,148.980881,"1/31/2020",1
-37.2272,148.985779,"1/31/2020",1
-37.22784,148.990677,"1/31/2020",1
-37.228474,148.995529,"1/31/2020",1
-37.229115,149.000397,"1/31/2020",1
-37.229752,149.00528,"1/31/2020",1
-37.230381,149.010101,"1/31/2020",1
-37.231018,149.014999,"1/31/2020",1
-37.231667,149.019928,"1/31/2020",1
-37.232327,149.024963,"1/31/2020",1
-37.232979,149.029953,"1/31/2020",1
-37.233631,149.034927,"1/31/2020",1
-37.234299,149.039993,"1/31/2020",1
-37.235603,149.050003,"1/31/2020",1
-37.237518,149.064697,"1/31/2020",1
-37.095844,148.015411,"1/31/2020",1
-37.097122,148.024582,"1/31/2020",1
-37.100422,148.048218,"1/31/2020",1
-37.23497,149.045135,"1/31/2020",1
-37.236229,149.054779,"1/31/2020",1
-37.238216,149.069992,"1/31/2020",1
-37.098648,148.010178,"1/31/2020",1
-37.099281,148.014755,"1/31/2020",1
-37.099918,148.019318,"1/31/2020",1
-37.100552,148.02388,"1/31/2020",1
-37.101192,148.028442,"1/31/2020",1
-37.229446,148.97522,"1/31/2020",1
-37.230091,148.980133,"1/31/2020",1
-37.230736,148.985046,"1/31/2020",1
-37.231373,148.989914,"1/31/2020",1
-37.232002,148.994751,"1/31/2020",1
-37.232647,148.999634,"1/31/2020",1
-37.233288,149.004532,"1/31/2020",1
-37.233929,149.009415,"1/31/2020",1
-37.23457,149.014328,"1/31/2020",1
-37.235222,149.019257,"1/31/2020",1
-37.23587,149.024231,"1/31/2020",1
-37.236523,149.029205,"1/31/2020",1
-37.237179,149.034225,"1/31/2020",1
-37.237846,149.039322,"1/31/2020",1
-37.238525,149.044464,"1/31/2020",1
-37.239166,149.049362,"1/31/2020",1
-37.239773,149.054062,"1/31/2020",1
-37.246521,149.105545,"1/31/2020",1
-37.103184,148.042679,"1/31/2020",1
-37.105278,148.03244,"1/31/2020",1
-37.105946,148.037186,"1/31/2020",1
-37.232975,148.974457,"1/31/2020",1
-37.233624,148.979385,"1/31/2020",1
-37.234272,148.984299,"1/31/2020",1
-37.234909,148.989166,"1/31/2020",1
-37.235542,148.993958,"1/31/2020",1
-37.236176,148.998825,"1/31/2020",1
-37.23682,149.003738,"1/31/2020",1
-37.237469,149.008698,"1/31/2020",1
-37.238121,149.013641,"1/31/2020",1
-37.238773,149.018616,"1/31/2020",1
-37.239426,149.02359,"1/31/2020",1
-37.240086,149.028625,"1/31/2020",1
-37.240757,149.033722,"1/31/2020",1
-37.241428,149.038849,"1/31/2020",1
-37.2421,149.04393,"1/31/2020",1
-37.242722,149.048737,"1/31/2020",1
-37.10463,148.027771,"1/31/2020",1
-37.106621,148.042007,"1/31/2020",1
-37.243328,149.05336,"1/31/2020",1
-37.100555,148.012604,"1/31/2020",1
-37.102432,148.02626,"1/31/2020",1
-37.103062,148.030914,"1/31/2020",1
-37.104355,148.040436,"1/31/2020",1
-37.227444,148.974075,"1/31/2020",1
-37.228069,148.978989,"1/31/2020",1
-37.228699,148.983902,"1/31/2020",1
-37.229321,148.988785,"1/31/2020",1
-37.229942,148.993668,"1/31/2020",1
-37.23056,148.998535,"1/31/2020",1
-37.231186,149.003433,"1/31/2020",1
-37.231804,149.008316,"1/31/2020",1
-37.23243,149.013184,"1/31/2020",1
-37.233059,149.018112,"1/31/2020",1
-37.233688,149.023102,"1/31/2020",1
-37.234322,149.028107,"1/31/2020",1
-37.234955,149.033096,"1/31/2020",1
-37.235596,149.038162,"1/31/2020",1
-37.236248,149.04332,"1/31/2020",1
-37.236874,149.048294,"1/31/2020",1
-37.23748,149.05304,"1/31/2020",1
-37.101181,148.017166,"1/31/2020",1
-37.105007,148.045258,"1/31/2020",1
-37.239391,149.06813,"1/31/2020",1
-37.243958,149.104477,"1/31/2020",1
-37.106503,148.030258,"1/31/2020",1
-37.107143,148.035004,"1/31/2020",1
-37.107796,148.039795,"1/31/2020",1
-37.23098,148.973312,"1/31/2020",1
-37.231606,148.978241,"1/31/2020",1
-37.232235,148.983154,"1/31/2020",1
-37.232857,148.988068,"1/31/2020",1
-37.233475,148.992905,"1/31/2020",1
-37.234097,148.997742,"1/31/2020",1
-37.234722,149.002655,"1/31/2020",1
-37.235352,149.007584,"1/31/2020",1
-37.235977,149.012512,"1/31/2020",1
-37.236607,149.017471,"1/31/2020",1
-37.23724,149.02243,"1/31/2020",1
-37.237869,149.02742,"1/31/2020",1
-37.23851,149.03244,"1/31/2020",1
-37.239151,149.037521,"1/31/2020",1
-37.239807,149.042709,"1/31/2020",1
-37.24044,149.047684,"1/31/2020",1
-37.241035,149.052368,"1/31/2020",1
-37.247513,149.103729,"1/31/2020",1
-37.235142,148.977493,"1/31/2020",1
-37.235775,148.982422,"1/31/2020",1
-37.236397,148.98732,"1/31/2020",1
-37.237015,148.992142,"1/31/2020",1
-37.237629,148.996948,"1/31/2020",1
-37.238255,149.001877,"1/31/2020",1
-37.238888,149.006805,"1/31/2020",1
-37.239521,149.01178,"1/31/2020",1
-37.240154,149.016769,"1/31/2020",1
-37.240795,149.021805,"1/31/2020",1
-37.241432,149.026855,"1/31/2020",1
-37.242081,149.031967,"1/31/2020",1
-37.242737,149.037125,"1/31/2020",1
-37.243378,149.042206,"1/31/2020",1
-37.243996,149.047073,"1/31/2020",1
-37.244587,149.051697,"1/31/2020",1
-37.238674,148.976715,"1/31/2020",1
-37.239307,148.981674,"1/31/2020",1
-37.239937,148.986588,"1/31/2020",1
-37.240555,148.991425,"1/31/2020",1
-37.241173,148.996246,"1/31/2020",1
-37.241795,149.001114,"1/31/2020",1
-37.24242,149.006012,"1/31/2020",1
-37.243053,149.010986,"1/31/2020",1
-37.243698,149.016037,"1/31/2020",1
-37.244347,149.021164,"1/31/2020",1
-37.245003,149.026321,"1/31/2020",1
-37.245655,149.031494,"1/31/2020",1
-37.246311,149.036667,"1/31/2020",1
-37.246948,149.041687,"1/31/2020",1
-37.247566,149.046524,"1/31/2020",1
-37.250057,149.066086,"1/31/2020",1
-37.252655,149.086655,"1/31/2020",1
-37.242207,148.975937,"1/31/2020",1
-37.242847,148.980911,"1/31/2020",1
-37.243473,148.985855,"1/31/2020",1
-37.244099,148.990707,"1/31/2020",1
-37.244717,148.995529,"1/31/2020",1
-37.245335,149.000366,"1/31/2020",1
-37.245956,149.005264,"1/31/2020",1
-37.246593,149.010223,"1/31/2020",1
-37.247234,149.015274,"1/31/2020",1
-37.247887,149.020401,"1/31/2020",1
-37.24855,149.02562,"1/31/2020",1
-37.249214,149.030869,"1/31/2020",1
-37.249874,149.036072,"1/31/2020",1
-37.250511,149.041077,"1/31/2020",1
-37.252373,149.055679,"1/31/2020",1
-37.252991,149.060547,"1/31/2020",1
-37.310432,149.520645,"1/31/2020",1
-37.251133,149.045975,"1/31/2020",1
-37.251751,149.050827,"1/31/2020",1
-37.25362,149.065491,"1/31/2020",1
-37.254913,149.075684,"1/31/2020",1
-37.255562,149.080811,"1/31/2020",1
-37.256214,149.085953,"1/31/2020",1
-37.257511,149.096207,"1/31/2020",1
-37.245743,148.975143,"1/31/2020",1
-37.246376,148.980148,"1/31/2020",1
-37.247013,148.985092,"1/31/2020",1
-37.247639,148.989975,"1/31/2020",1
-37.24826,148.994827,"1/31/2020",1
-37.248882,148.99968,"1/31/2020",1
-37.249504,149.004562,"1/31/2020",1
-37.250137,149.009506,"1/31/2020",1
-37.250774,149.014496,"1/31/2020",1
-37.251419,149.019562,"1/31/2020",1
-37.252087,149.024841,"1/31/2020",1
-37.252766,149.030197,"1/31/2020",1
-37.253429,149.035416,"1/31/2020",1
-37.25407,149.040482,"1/31/2020",1
-37.255959,149.055283,"1/31/2020",1
-37.256573,149.060074,"1/31/2020",1
-37.257191,149.064911,"1/31/2020",1
-37.260422,149.090439,"1/31/2020",1
-37.261074,149.095596,"1/31/2020",1
-37.2547,149.04541,"1/31/2020",1
-37.255333,149.050354,"1/31/2020",1
-37.250546,148.984329,"1/31/2020",1
-37.251175,148.989227,"1/31/2020",1
-37.251801,148.994095,"1/31/2020",1
-37.252426,148.998978,"1/31/2020",1
-37.253056,149.003891,"1/31/2020",1
-37.253681,149.00882,"1/31/2020",1
-37.254314,149.013763,"1/31/2020",1
-37.254951,149.018738,"1/31/2020",1
-37.255623,149.024002,"1/31/2020",1
-37.256313,149.029449,"1/31/2020",1
-37.256977,149.034698,"1/31/2020",1
-37.257626,149.039795,"1/31/2020",1
-37.25827,149.04483,"1/31/2020",1
-37.260143,149.059555,"1/31/2020",1
-37.260761,149.064377,"1/31/2020",1
-37.263332,149.084595,"1/31/2020",1
-37.263981,149.089706,"1/31/2020",1
-37.264633,149.094879,"1/31/2020",1
-37.258904,149.049835,"1/31/2020",1
-37.259533,149.054764,"1/31/2020",1
-37.261383,149.069275,"1/31/2020",1
-37.217354,148.699936,"1/31/2020",1
-37.254715,148.988495,"1/31/2020",1
-37.255337,148.993362,"1/31/2020",1
-37.255966,148.998245,"1/31/2020",1
-37.256596,149.003143,"1/31/2020",1
-37.257225,149.008041,"1/31/2020",1
-37.257851,149.013,"1/31/2020",1
-37.258492,149.01796,"1/31/2020",1
-37.259155,149.023193,"1/31/2020",1
-37.259846,149.028641,"1/31/2020",1
-37.260521,149.033905,"1/31/2020",1
-37.261173,149.039078,"1/31/2020",1
-37.26247,149.049255,"1/31/2020",1
-37.263718,149.059036,"1/31/2020",1
-37.264339,149.063889,"1/31/2020",1
-37.264957,149.068741,"1/31/2020",1
-37.216721,148.695145,"1/31/2020",1
-37.261833,149.044235,"1/31/2020",1
-37.2631,149.054199,"1/31/2020",1
-37.31218,149.444702,"1/31/2020",1
-37.220856,148.699188,"1/31/2020",1
-37.258881,148.992645,"1/31/2020",1
-37.259506,148.997498,"1/31/2020",1
-37.260128,149.00235,"1/31/2020",1
-37.260757,149.007263,"1/31/2020",1
-37.261391,149.012207,"1/31/2020",1
-37.262028,149.017212,"1/31/2020",1
-37.262695,149.0224,"1/31/2020",1
-37.263386,149.027863,"1/31/2020",1
-37.264057,149.033096,"1/31/2020",1
-37.264713,149.038269,"1/31/2020",1
-37.267921,149.063416,"1/31/2020",1
-37.268539,149.068253,"1/31/2020",1
-37.315826,149.444321,"1/31/2020",1
-37.316475,149.44957,"1/31/2020",1
-37.321724,149.492065,"1/31/2020",1
-37.221493,148.704041,"1/31/2020",1
-37.267292,149.058487,"1/31/2020",1
-37.224358,148.698456,"1/31/2020",1
-37.224991,148.703308,"1/31/2020",1
-37.262421,148.991913,"1/31/2020",1
-37.263046,148.996765,"1/31/2020",1
-37.263664,149.001602,"1/31/2020",1
-37.264294,149.006485,"1/31/2020",1
-37.264927,149.011444,"1/31/2020",1
-37.265575,149.016525,"1/31/2020",1
-37.266243,149.021729,"1/31/2020",1
-37.266926,149.027084,"1/31/2020",1
-37.267593,149.032288,"1/31/2020",1
-37.268246,149.037384,"1/31/2020",1
-37.270855,149.057877,"1/31/2020",1
-37.272118,149.067749,"1/31/2020",1
-37.319481,149.444,"1/31/2020",1
-37.320129,149.449265,"1/31/2020",1
-37.225643,148.708298,"1/31/2020",1
-37.26955,149.047638,"1/31/2020",1
-37.270203,149.052765,"1/31/2020",1
-37.2715,149.062897,"1/31/2020",1
-37.272739,149.072617,"1/31/2020",1
-37.324066,149.481079,"1/31/2020",1
-37.324711,149.486252,"1/31/2020",1
-37.325344,149.491394,"1/31/2020",1
-37.265965,148.991211,"1/31/2020",1
-37.266586,148.996048,"1/31/2020",1
-37.267208,149.000885,"1/31/2020",1
-37.267834,149.005737,"1/31/2020",1
-37.268467,149.010666,"1/31/2020",1
-37.269123,149.015778,"1/31/2020",1
-37.269798,149.021088,"1/31/2020",1
-37.27047,149.026321,"1/31/2020",1
-37.27113,149.031494,"1/31/2020",1
-37.275688,149.067169,"1/31/2020",1
-37.276314,149.072083,"1/31/2020",1
-37.323124,149.443619,"1/31/2020",1
-37.323772,149.448853,"1/31/2020",1
-37.271774,149.03653,"1/31/2020",1
-37.272423,149.041611,"1/31/2020",1
-37.273071,149.046692,"1/31/2020",1
-37.273739,149.05188,"1/31/2020",1
-37.274399,149.057083,"1/31/2020",1
-37.275063,149.062302,"1/31/2020",1
-37.276966,149.077164,"1/31/2020",1
-37.328331,149.485596,"1/31/2020",1
-37.27013,148.995331,"1/31/2020",1
-37.270752,149.000153,"1/31/2020",1
-37.271374,149.005005,"1/31/2020",1
-37.272663,149.015045,"1/31/2020",1
-37.273338,149.020309,"1/31/2020",1
-37.274006,149.025497,"1/31/2020",1
-37.274658,149.030609,"1/31/2020",1
-37.275948,149.04071,"1/31/2020",1
-37.279255,149.066574,"1/31/2020",1
-37.279888,149.071518,"1/31/2020",1
-37.28054,149.076645,"1/31/2020",1
-37.326763,149.443146,"1/31/2020",1
-37.327419,149.44841,"1/31/2020",1
-37.328037,149.4534,"1/31/2020",1
-37.328651,149.458344,"1/31/2020",1
-37.386127,149.928894,"1/31/2020",1
-37.38678,149.934326,"1/31/2020",1
-37.226265,148.658188,"1/31/2020",1
-37.272003,149.009918,"1/31/2020",1
-37.275303,149.035675,"1/31/2020",1
-37.277935,149.056259,"1/31/2020",1
-37.278618,149.0616,"1/31/2020",1
-37.331951,149.48494,"1/31/2020",1
-37.27367,148.994583,"1/31/2020",1
-37.274288,148.99939,"1/31/2020",1
-37.27491,149.004211,"1/31/2020",1
-37.275547,149.009155,"1/31/2020",1
-37.276871,149.019485,"1/31/2020",1
-37.277534,149.024658,"1/31/2020",1
-37.278187,149.02977,"1/31/2020",1
-37.278843,149.034836,"1/31/2020",1
-37.279491,149.039917,"1/31/2020",1
-37.283459,149.070923,"1/31/2020",1
-37.330391,149.442612,"1/31/2020",1
-37.390476,149.933731,"1/31/2020",1
-37.276199,149.014252,"1/31/2020",1
